Code commune;LIBGEO;DEP;Densité Médicale BV;Population;Evolution Population;Nb propriétaire;Nb Log Vacants;Nb Hotel;Nb Camping;PIB Régionnal
21614;Spoy;21;1;244;5;83;7;0;0;40484
21615;Sussey;21;0,101575595;239;-15;85;19;0;0;40484
21616;Tailly;21;0,102916527;206;9;62;2;0;0;40484
21617;Talant;21;1;12172;1078;2590;295;1;0;40484
21618;Talmay;21;0,072745558;463;4;133;13;0;0;40484
21619;Tanay;21;0,126382836;232;8;67;11;0;0;40484
21620;Tarsul;21;0,07073416;126;-3;43;6;0;0;40484
21621;Tart-l'Abbaye;21;0,065035199;222;15;61;4;0;0;40484
21622;Tart-le-Bas;21;0,065035199;195;11;66;3;0;0;40484
21623;Tart-le-Haut;21;0,065035199;811;47;225;6;0;0;40484
21624;Tellecey;21;0,065035199;134;7;39;3;0;0;40484
21625;Ternant;21;1;72;0;23;9;0;0;40484
21626;Terrefondrée;21;0,084813946;61;-1;24;4;0;0;40484
21627;Thenissey;21;0,073080791;116;-3;47;11;0;0;40484
21628;Thoires;21;0,084813946;85;0;26;1;0;0;40484
21629;Thoisy-la-Berchère;21;0,101575595;261;-25;92;24;0;0;40484
21630;Thoisy-le-Désert;21;0,101910828;163;-2;49;7;0;0;40484
21631;Thomirey;21;0,102916527;54;-2;18;10;0;0;40484
21632;Thorey-en-Plaine;21;1;829;42;235;6;0;0;40484
21633;Thorey-sous-Charny;21;0,125377137;153;-14;54;22;0;0;40484
21634;Thorey-sur-Ouche;21;0,102916527;116;0;44;6;0;0;40484
21635;Thoste;21;0,102246061;108;-5;42;20;0;0;40484
21636;Thury;21;0,092524304;295;-14;102;11;1;0;40484
21637;Tichey;21;0,08749581;172;0;62;1;0;0;40484
21638;Til-Châtel;21;0,07073416;825;14;217;29;1;1;40484
21639;Tillenay;21;0,082802548;505;6;159;11;0;0;40484
21640;Torcy-et-Pouligny;21;0,102246061;175;-3;52;11;0;0;40484
21641;Touillon;21;0,073751257;460;-4;127;10;0;0;40484
21642;Toutry;21;0,102246061;452;-4;105;15;0;1;40484
21643;Tréclun;21;0,082802548;222;2;70;4;0;0;40484
21644;Trochères;21;0,126382836;136;-3;47;2;0;0;40484
21645;Trouhans;21;0,097888032;628;46;172;14;0;0;40484
21646;Trouhaut;21;1;125;1;38;6;0;0;40484
21647;Trugny;21;0,08749581;131;-2;42;5;0;0;40484
21648;Turcey;21;1;171;2;58;5;0;0;40484
21649;Uncey-le-Franc;21;0,125377137;54;1;21;8;0;0;40484
21650;Urcy;21;0,125041904;117;1;39;2;0;0;40484
21651;Val-Suzon;21;1;180;9;54;10;0;0;40484
21652;Vandenesse-en-Auxois;21;0,101910828;216;-8;59;7;0;1;40484
21653;Vannaire;21;0,084813946;37;2;12;4;0;0;40484
21655;Vanvey;21;0,084813946;314;-5;97;19;0;0;40484
21656;Varanges;21;0,065035199;662;31;191;9;0;0;40484
21657;Varois-et-Chaignot;21;1;1961;75;608;11;0;0;40484
21658;Vauchignon;21;0,102916527;50;1;17;2;0;0;40484
21659;Vaux-Saules;21;1;133;3;39;12;0;0;40484
21660;Veilly;21;0,102916527;64;-2;15;6;0;0;40484
21661;Velars-sur-Ouche;21;1;1665;72;441;28;0;0;40484
21662;Velogny;21;0,125377137;32;-4;14;4;0;0;40484
21663;Venarey-les-Laumes;21;0,073080791;3276;205;644;62;0;1;40484
21664;Verdonnet;21;0,073751257;84;-5;38;12;0;0;40484
21665;Vernois-lès-Vesvres;21;0,072745558;189;14;39;5;0;0;40484
21666;Vernot;21;0,07073416;90;0;30;2;0;0;40484
21667;Véronnes;21;0,072745558;343;19;102;13;0;0;40484
21669;Verrey-sous-Drée;21;1;52;-3;18;7;0;0;40484
21670;Verrey-sous-Salmaise;21;0,073080791;310;11;86;18;0;0;40484
21671;Vertault;21;0,084813946;51;-4;16;11;0;0;40484
21672;Vesvres;21;0,125377137;25;-1;6;7;0;0;40484
21673;Veuvey-sur-Ouche;21;0,102916527;155;-13;51;10;1;0;40484
21674;Veuxhaulles-sur-Aube;21;0,084813946;259;-17;82;12;0;0;40484
21675;Vianges;21;0,09319477;61;-7;21;11;0;0;40484
21676;Vic-de-Chassenay;21;0,102246061;254;0;83;6;0;0;40484
21677;Vic-des-Prés;21;0,102916527;77;-1;26;4;0;0;40484
21678;Vic-sous-Thil;21;0,102246061;203;-15;67;11;0;0;40484
21679;Vieilmoulin;21;1;80;-5;24;5;0;0;40484
21680;Vielverge;21;0,072745558;460;0;145;14;0;0;40484
21681;Vieux-Château;21;0,102246061;104;-7;41;3;0;0;40484
21682;Viévigne;21;0,126382836;202;8;62;4;0;0;40484
21683;Viévy;21;0,09319477;347;-38;130;18;0;0;40484
21684;Vignoles;21;0,102916527;728;24;203;2;0;1;40484
21685;Villaines-en-Duesmois;21;0,084813946;251;-9;81;25;0;0;40484
21686;Villaines-les-Prévôtes;21;0,102246061;121;2;41;9;0;0;40484
21687;Villargoix;21;0,101575595;173;-7;63;12;0;0;40484
21688;Villars-Fontaine;21;0,088166276;110;1;35;0;0;0;40484
21689;Villars-et-Villenotte;21;0,102246061;161;8;48;1;0;0;40484
21690;Villeberny;21;0,125377137;74;-8;29;10;0;0;40484
21691;Villebichot;21;0,088166276;272;7;93;10;0;0;40484
21692;Villecomte;21;0,07073416;188;-2;64;7;0;0;40484
21693;Villedieu;21;0,084813946;98;1;31;4;0;0;40484
21694;Villeferry;21;0,125377137;36;-4;14;1;0;0;40484
21695;La Villeneuve-les-Convers;21;0,073080791;35;-4;10;0;0;0;40484
21696;Villeneuve-sous-Charigny;21;0,102246061;83;2;29;3;0;0;40484
21698;Villers-la-Faye;21;0,088166276;406;5;124;6;0;0;40484
21699;Villers-les-Pots;21;0,082802548;871;-4;266;34;0;0;40484
21700;Villers-Patras;21;0,084813946;123;3;38;1;0;0;40484
21701;Villers-Rotin;21;0,082802548;121;2;37;4;0;0;40484
21702;Villey-sur-Tille;21;0,07073416;278;6;93;8;0;0;40484
21703;Villiers-en-Morvan;21;0,101575595;48;-6;22;0;0;0;40484
21704;Villiers-le-Duc;21;0,084813946;135;6;37;6;0;0;40484
21705;Villotte-Saint-Seine;21;1;74;-1;27;2;0;0;40484
21706;Villotte-sur-Ource;21;0,084813946;114;-1;38;5;0;0;40484
21707;Villy-en-Auxois;21;0,125377137;209;-18;78;20;0;0;40484
21708;Villy-le-Moutier;21;0,102916527;216;-9;69;10;0;0;40484
21709;Viserny;21;0,073751257;166;-8;66;9;0;0;40484
21710;Vitteaux;21;0,125377137;1114;-127;248;50;0;1;40484
21711;Vix;21;0,084813946;107;1;35;6;0;0;40484
21712;Volnay;21;0,102916527;324;4;88;33;0;0;40484
21713;Vonges;21;0,072745558;313;2;81;2;0;0;40484
21714;Vosne-Romanée;21;0,088166276;460;-5;127;30;1;0;40484
21715;Voudenay;21;0,09319477;222;-3;88;10;0;0;40484
21716;Vougeot;21;0,088166276;187;13;56;3;2;0;40484
21717;Voulaines-les-Templiers;21;0,084813946;386;-1;93;13;1;0;40484
22001;Allineuc;22;0,104592692;497;-24;157;28;0;1;78034
22002;Andel;22;0,091853838;905;46;234;8;0;0;78034
22003;Aucaleuc;22;0,109621187;629;40;153;5;0;0;78034
22004;Bégard;22;0,112973517;4476;-118;1248;140;1;1;78034
22005;Belle-Isle-en-Terre;22;0,10995642;1099;-60;292;62;1;0;78034
22006;Berhet;22;0,112973517;211;-1;61;7;0;0;78034
22007;Binic;22;0,139456923;3111;-140;1030;63;2;3;78034
22008;Bobital;22;0,109621187;865;39;261;19;0;0;78034
22009;Le Bodéo;22;0,090848139;189;-19;54;6;0;0;78034
22011;Boqueho;22;0,108615488;849;16;227;24;0;0;78034
22012;La Bouillie;22;0,165940329;664;13;208;21;0;0;78034
22013;Bourbriac;22;0,10995642;2299;-71;657;83;0;0;78034
22014;Bourseul;22;0,105263158;922;-10;275;22;0;1;78034
22015;Bréhand;22;0,091853838;1272;1;400;60;0;0;78034
22016;Ile-de-Bréhat;22;0,128059001;422;-59;131;16;2;1;78034
22018;Brélidy;22;0,081796849;335;-3;104;4;1;0;78034
22019;Bringolo;22;0,108615488;303;6;98;8;0;0;78034
22020;Broons;22;0,074756956;2388;-121;636;98;1;1;78034
22021;Brusvily;22;0,109621187;794;14;246;27;0;0;78034
22023;Bulat-Pestivien;22;0,097552799;432;-30;145;52;0;1;78034
22024;Calanhel;22;0,097552799;264;-24;82;20;0;0;78034
22025;Callac;22;0,097552799;2460;-294;803;165;0;1;78034
22026;Calorguen;22;0,109621187;523;0;163;5;0;0;78034
22027;Le Cambout;22;0,09319477;526;-11;181;20;0;1;78034
22028;Camlez;22;0,140127389;711;11;214;18;0;0;78034
22029;Canihuel;22;0,123030506;409;-8;119;40;0;0;78034
22030;Caouënnec-Lanvézéac;22;1;628;6;188;24;0;0;78034
22031;Carnoët;22;0,097552799;729;-73;251;96;0;0;78034
22032;Caulnes;22;0,107945022;2015;-46;597;54;0;0;78034
22033;Caurel;22;0,124036205;386;-34;150;19;2;3;78034
22034;Cavan;22;1;1132;12;338;36;0;0;78034
22035;Les Champs-Géraux;22;0,118337244;959;-1;293;29;0;0;78034
22036;La Chapelle-Blanche;22;0,107945022;165;-3;57;5;0;0;78034
22037;La Chapelle-Neuve;22;0,097552799;399;-51;124;60;0;0;78034
22038;Châtelaudren;22;0,108615488;924;-33;220;34;0;1;78034
22039;La Chèze;22;0,104592692;569;-6;187;33;0;1;78034
22040;Coadout;22;0,10995642;497;1;154;15;0;0;78034
22041;Coatascorn;22;0,112973517;226;-3;66;12;0;0;78034
22042;Coatréven;22;0,140127389;382;8;125;3;0;0;78034
22043;Coëtlogon;22;0,09319477;249;-11;87;16;0;0;78034
22044;Coëtmieux;22;0,091853838;1260;79;370;25;0;0;78034
22045;Cohiniac;22;0,090848139;351;-5;105;10;0;0;78034
22046;Collinée;22;0,091853838;939;54;184;28;1;0;78034
22047;Corlay;22;0,090848139;978;-57;301;50;0;0;78034
22048;Corseul;22;0,105263158;1978;16;559;65;0;0;78034
22049;Créhen;22;0,105263158;1480;-157;392;27;1;0;78034
22050;Dinan;22;0,109621187;10967;87;2019;678;12;1;78034
22051;Dolo;22;0,091853838;426;-20;138;13;0;0;78034
22052;Duault;22;0,097552799;356;-39;124;28;0;0;78034
22053;Eréac;22;0,074756956;599;-50;199;49;0;0;78034
22054;Erquy;22;0,165940329;3760;-217;1286;168;3;11;78034
22055;Etables-sur-Mer;22;0,139456923;2514;-128;856;73;0;2;78034
22056;Evran;22;0,118337244;1473;-59;422;37;0;0;78034
22057;Le Faouët;22;0,127388535;274;-19;94;21;0;0;78034
22058;La Ferrière;22;0,09319477;449;-5;143;28;0;0;78034
22059;Le Foeil;22;0,090848139;1123;44;302;33;0;0;78034
22060;Gausson;22;0,104592692;581;-31;188;25;0;0;78034
22061;Glomel;22;0,123030506;1462;-115;495;117;1;1;78034
22062;Gomené;22;0,079114985;540;-22;164;28;0;0;78034
22063;Gommenec'h;22;0,127388535;475;-10;157;29;0;0;78034
22064;Gouarec;22;0,123030506;953;-180;235;29;0;0;78034
22065;Goudelin;22;0,127388535;1354;-6;422;43;0;0;78034
22066;Le Gouray;22;0,091853838;935;-3;299;29;0;0;78034
22067;Grâces;22;0,10995642;2424;28;794;56;0;0;78034
22068;Grâce-Uzel;22;0,104592692;402;10;115;13;0;0;78034
22069;Guenroc;22;0,107945022;195;-2;65;9;0;0;78034
22070;Guingamp;22;0,10995642;8013;132;1423;369;2;0;78034
22071;Guitté;22;0,107945022;526;-9;141;18;0;1;78034
22072;Gurunhuel;22;0,10995642;382;-24;131;45;0;0;78034
22073;La Harmoye;22;0,090848139;382;0;114;7;0;0;78034
22074;Le Haut-Corlay;22;0,090848139;714;18;217;17;0;1;78034
22075;Hémonstoir;22;0,104592692;639;6;167;12;0;0;78034
22076;Hénanbihen;22;0,141133087;1295;37;358;30;0;0;78034
22077;Hénansal;22;0,091853838;936;15;256;27;0;0;78034
22078;Hengoat;22;0,140127389;165;-13;64;10;0;0;78034
22079;Hénon;22;0,106268857;1735;-34;506;57;0;0;78034
22080;L' Hermitage-Lorge;22;0,118337244;652;9;197;16;0;0;78034
22081;Hillion;22;1;3787;74;1101;60;0;1;78034
22082;Le Hinglé;22;0,109621187;680;10;210;5;0;0;78034
22083;Illifaut;22;0,079114985;631;-18;190;30;0;0;78034
22084;Jugon-les-Lacs;22;0,091853838;1351;-30;367;48;1;1;78034
22085;Kerbors;22;0,128059001;329;-16;114;16;0;0;78034
22086;Kerfot;22;0,128059001;590;-2;181;19;0;0;78034
22087;Kergrist-Moëlou;22;0,123030506;692;-35;233;60;0;0;78034
22088;Kerien;22;0,10995642;219;-31;83;40;0;0;78034
22090;Kermaria-Sulard;22;1;744;6;224;15;0;1;78034
22091;Kermoroc'h;22;0,112973517;324;1;90;8;0;0;78034
22092;Kerpert;22;0,123030506;318;-37;93;11;0;0;78034
22093;Lamballe;22;0,091853838;10564;264;2705;243;5;1;78034
22094;Lancieux;22;0,141133087;1221;-76;430;30;2;2;78034
22095;Landebaëron;22;0,112973517;185;2;59;16;0;0;78034
22096;Landébia;22;0,105263158;427;1;132;18;0;0;78034
22097;La Landec;22;0,109621187;461;30;124;21;0;0;78034
22098;Landéhen;22;0,091853838;987;31;294;17;0;0;78034
22099;Lanfains;22;0,090848139;869;26;265;29;0;0;78034
22100;Langast;22;0,104592692;646;10;186;19;0;0;78034
22101;Langoat;22;0,140127389;1056;17;291;29;0;0;78034
22102;Langourla;22;0,091853838;609;-53;191;27;0;0;78034
22103;Langrolay-sur-Rance;22;0,109621187;679;14;213;13;0;0;78034
22104;Languédias;22;0,109621187;403;-24;138;13;0;0;78034
22105;Languenan;22;0,109621187;804;22;228;34;0;0;78034
22106;Langueux;22;1;6242;294;1601;79;2;0;78034
22107;Laniscat;22;0,123030506;832;-77;275;48;0;0;78034
22108;Lanleff;22;0,128059001;110;6;28;4;0;0;78034
22109;Lanloup;22;0,122695273;214;-20;67;4;0;1;78034
22110;Lanmérin;22;1;333;-5;96;4;0;0;78034
22111;Lanmodez;22;0,128059001;431;-8;149;12;0;0;78034
22112;Lannebert;22;0,127388535;354;-13;125;10;0;0;78034
22113;Lannion;22;1;18368;571;3951;411;3;2;78034
22114;Lanrelas;22;0,074756956;868;-41;300;25;0;0;78034
22115;Lanrivain;22;0,123030506;524;-38;168;23;0;0;78034
22116;Lanrodec;22;0,108615488;842;3;235;41;0;0;78034
22117;Lantic;22;0,139456923;1116;26;345;20;0;1;78034
22118;Lanvallay;22;0,109621187;3069;-17;977;93;1;0;78034
22119;Lanvellec;22;0,11565538;538;-57;199;30;0;0;78034
22121;Lanvollon;22;0,127388535;1389;-42;389;41;1;0;78034
22122;Laurenan;22;0,079114985;734;-58;253;37;0;0;78034
22123;Léhon;22;0,109621187;3103;183;591;34;1;0;78034
22124;Lescouët-Gouarec;22;0,123030506;189;-15;67;26;0;1;78034
22126;Le Leslay;22;0,090848139;113;-1;25;10;0;0;78034
22127;Lézardrieux;22;0,128059001;1630;-132;533;73;2;1;78034
22128;Locarn;22;0,10325176;457;-30;163;70;0;0;78034
22129;Loc-Envel;22;0,10995642;73;-14;29;12;0;0;78034
22131;Loguivy-Plougras;22;0,11565538;1001;-101;315;123;0;0;78034
22132;Lohuec;22;0,097552799;261;-35;88;32;0;0;78034
22133;Loscouët-sur-Meu;22;0,073751257;601;10;163;31;0;0;78034
22134;Louannec;22;1;2383;5;814;42;2;1;78034
22135;Louargat;22;0,10995642;2131;-42;689;105;0;0;78034
22136;Loudéac;22;0,104592692;9389;465;2340;230;2;1;78034
22137;Maël-Carhaix;22;0,10325176;1536;-127;534;114;0;0;78034
22138;Maël-Pestivien;22;0,097552799;449;-56;161;48;0;0;78034
22139;Magoar;22;0,10995642;96;-14;31;9;0;0;78034
22140;La Malhoure;22;0,091853838;347;9;99;5;0;0;78034
22141;Mantallot;22;0,140127389;172;7;38;8;0;0;78034
22143;Matignon;22;0,141133087;1537;-37;470;71;1;1;78034
22144;La Méaugon;22;1;1126;37;321;13;0;0;78034
22145;Mégrit;22;0,074756956;645;-41;207;34;0;0;78034
22146;Mellionnec;22;0,123030506;441;-41;148;33;0;0;78034
22147;Merdrignac;22;0,079114985;2826;-73;745;88;0;1;78034
22148;Mérillac;22;0,079114985;241;-19;94;16;0;0;78034
22149;Merléac;22;0,104592692;508;-35;167;18;0;0;78034
22150;Le Merzer;22;0,10995642;798;22;247;15;0;0;78034
22151;Meslin;22;0,091853838;700;22;206;25;0;0;78034
22152;Minihy-Tréguier;22;0,140127389;1066;28;326;19;1;0;78034
22153;Moncontour;22;0,106268857;868;-180;138;63;1;0;78034
22154;Morieux;22;0,091853838;761;14;234;4;0;0;78034
22155;La Motte;22;0,104592692;1780;-18;540;56;0;0;78034
22156;Moustéru;22;0,10995642;594;-13;185;19;0;0;78034
22157;Le Moustoir;22;0,10325176;583;-6;197;16;0;0;78034
22158;Mûr-de-Bretagne;22;0,124036205;2091;-89;687;64;1;1;78034
22160;Noyal;22;0,091853838;770;30;213;15;0;0;78034
22161;Pabu;22;0,10995642;2662;-134;819;50;0;1;78034
22162;Paimpol;22;0,128059001;7933;-118;2071;321;8;1;78034
22163;Paule;22;0,10325176;652;-49;222;13;0;0;78034
22164;Pédernec;22;0,112973517;1653;-1;533;71;0;0;78034
22165;Penguily;22;0,091853838;422;15;104;7;0;0;78034
22166;Penvénan;22;1;2434;-149;844;81;2;3;78034
22167;Perret;22;0,123030506;190;-12;68;18;0;0;78034
22168;Perros-Guirec;22;1;7609;-218;2411;247;21;4;78034
22169;Peumerit-Quintin;22;0,123030506;148;-20;45;16;0;0;78034
22170;Plaine-Haute;22;0,090848139;1212;68;340;28;0;0;78034
22171;Plaintel;22;1;3473;161;992;70;0;0;78034
22172;Plancoët;22;0,105263158;2604;0;595;54;3;1;78034
22173;Planguenoual;22;0,182031512;1552;-47;506;39;0;1;78034
22174;Pléboulle;22;0,141133087;662;-6;226;18;0;1;78034
22175;Plédéliac;22;0,091853838;1242;-30;375;19;0;0;78034
22176;Plédran;22;1;5749;290;1505;72;0;0;78034
22177;Pléguien;22;0,127388535;1011;-25;306;35;0;0;78034
22178;Pléhédel;22;0,122695273;1122;-43;370;29;0;1;78034
22179;Fréhel;22;0,141133087;2047;-88;718;54;4;2;78034
22180;Plélan-le-Petit;22;0,109621187;1504;19;434;32;0;0;78034
22181;Plélauff;22;0,123030506;689;-37;261;57;0;1;78034
22182;Plélo;22;0,108615488;2632;96;710;55;0;2;78034
22183;Plémet;22;0,09319477;2936;-35;899;142;1;1;78034
22184;Plémy;22;0,106268857;1524;-1;427;24;0;1;78034
22185;Plénée-Jugon;22;0,091853838;2260;-69;628;129;0;0;78034
22186;Pléneuf-Val-André;22;0,182031512;3683;-254;1260;67;5;4;78034
22187;Plérin;22;1;12517;318;3635;235;1;3;78034
22188;Plerneuf;22;1;887;47;239;10;0;0;78034
22189;Plésidy;22;0,10995642;638;-36;186;26;0;0;78034
22190;Pleslin-Trigavou;22;0,109621187;2947;44;848;73;0;0;78034
22191;Plessala;22;0,104592692;1823;-118;571;43;0;1;78034
22192;Plessix-Balisson;22;0,141133087;83;-11;28;7;0;1;78034
22193;Plestan;22;0,091853838;1391;29;382;38;0;0;78034
22194;Plestin-les-Grèves;22;0,115320148;3413;-373;1102;123;1;5;78034
22195;Pleubian;22;0,128059001;2697;-183;982;135;0;3;78034
22196;Pleudaniel;22;0,128059001;996;-39;340;26;0;0;78034
22197;Pleudihen-sur-Rance;22;0,109621187;2518;-75;742;66;1;1;78034
22198;Pleumeur-Bodou;22;1;3833;-40;1266;104;1;5;78034
22199;Pleumeur-Gautier;22;0,128059001;1145;-4;370;18;0;0;78034
22200;Pléven;22;0,105263158;565;11;151;8;1;1;78034
22201;Plévenon;22;1;2260;-45;624;65;3;1;78034
22202;Plévin;22;0,10325176;775;-54;271;42;0;0;78034
22203;Ploeuc-sur-Lié;22;0,118337244;2936;-65;869;56;1;1;78034
22204;Ploëzal;22;0,081796849;1190;-33;395;41;0;0;78034
22205;Plorec-sur-Arguenon;22;0,105263158;398;-10;122;22;1;1;78034
22206;Plouagat;22;0,108615488;2218;28;614;52;0;0;78034
22207;Plouaret;22;0,11565538;2112;-104;627;70;0;0;78034
22208;Plouasne;22;0,118337244;1357;-46;423;65;0;0;78034
22209;Ploubalay;22;0,141133087;2381;-19;675;49;0;1;78034
22210;Ploubazlanec;22;0,128059001;3319;-126;1160;109;6;1;78034
22211;Ploubezre;22;1;2626;19;810;48;0;0;78034
22212;Plouëc-du-Trieux;22;0,081796849;1084;-32;368;29;0;0;78034
22213;Plouër-sur-Rance;22;0,109621187;2733;-44;810;60;1;0;78034
22214;Plouézec;22;0,128059001;3180;-201;1150;126;0;3;78034
22215;Ploufragan;22;1;10576;538;2739;154;1;0;78034
22216;Plougonver;22;0,097552799;768;-83;255;48;0;0;78034
22217;Plougras;22;0,138115991;494;-19;149;29;0;0;78034
22218;Plougrescant;22;0,140127389;1399;-75;478;52;0;3;78034
22219;Plouguenast;22;0,104592692;1720;-12;511;68;0;0;78034
22220;Plouguernével;22;0,123030506;2218;-25;542;92;0;1;78034
22221;Plouguiel;22;0,140127389;1858;-46;601;45;0;0;78034
22222;Plouha;22;0,122695273;4401;-383;1582;97;1;4;78034
22223;Plouisy;22;0,10995642;1753;37;487;61;0;0;78034
22224;Ploulec'h;22;1;1467;30;460;21;1;0;78034
22225;Ploumagoar;22;0,10995642;4399;37;1408;98;1;0;78034
22226;Ploumilliau;22;1;2175;-97;669;53;0;0;78034
22227;Plounérin;22;0,11565538;696;-42;226;46;0;0;78034
22228;Plounévez-Moëdec;22;0,11565538;1347;-137;473;89;0;0;78034
22229;Plounévez-Quintin;22;0,123030506;1179;-47;354;114;0;0;78034
22231;Plourac'h;22;0,097552799;369;-52;136;28;0;0;78034
22232;Plourhan;22;0,139456923;1546;-11;487;32;0;0;78034
22233;Plourivo;22;0,128059001;1980;-5;670;54;0;0;78034
22234;Plouvara;22;0,108615488;910;39;249;19;0;0;78034
22235;Plouzélambre;22;0,115320148;217;-4;67;7;0;0;78034
22236;Pludual;22;0,127388535;461;-23;175;10;0;0;78034
22237;Pluduno;22;0,105263158;1699;40;501;12;0;0;78034
22238;Plufur;22;0,115320148;518;-25;168;35;0;0;78034
22239;Plumaudan;22;0,107945022;842;-2;262;43;0;0;78034
22240;Plumaugat;22;0,107945022;1004;-61;347;49;0;0;78034
22241;Plumieux;22;0,09319477;1073;-37;384;71;0;0;78034
22242;Plurien;22;0,165940329;1236;-59;428;40;2;2;78034
22243;Plusquellec;22;0,097552799;521;-41;186;46;0;0;78034
22244;Plussulien;22;0,090848139;515;-35;167;28;0;0;78034
22245;Pluzunet;22;0,112973517;986;-10;287;49;0;0;78034
22246;Pommeret;22;0,091853838;1712;68;509;36;0;0;78034
22247;Pommerit-Jaudy;22;0,140127389;989;-14;271;43;0;0;78034
22248;Pommerit-le-Vicomte;22;0,10995642;1727;-94;519;74;0;0;78034
22249;Pont-Melvez;22;0,10995642;633;-48;223;39;0;0;78034
22250;Pontrieux;22;0,081796849;1121;-70;268;46;1;1;78034
22251;Pordic;22;1;5175;89;1600;88;0;2;78034
22253;Pouldouran;22;0,140127389;160;0;53;2;0;0;78034
22254;Prat;22;0,112973517;1017;-3;303;20;0;0;78034
22255;La Prénessaye;22;0,09319477;857;-11;255;52;0;1;78034
22256;Quemper-Guézennec;22;0,081796849;1016;-51;342;35;0;1;78034
22257;Quemperven;22;1;357;4;100;9;0;0;78034
22258;Quessoy;22;1;3185;94;926;51;0;0;78034
22259;Quévert;22;0,109621187;3118;52;980;48;1;0;78034
22260;Le Quillio;22;0,104592692;553;-40;149;27;0;0;78034
22261;Quintenic;22;0,091853838;266;4;71;10;0;0;78034
22262;Quintin;22;0,090848139;2613;-137;577;73;1;1;78034
22263;Le Quiou;22;0,118337244;305;0;93;9;0;0;78034
22264;La Roche-Derrien;22;0,140127389;1013;-12;277;21;0;1;78034
22265;Rospez;22;1;1527;12;478;15;0;0;78034
22266;Rostrenen;22;0,123030506;3598;-188;1048;183;1;1;78034
22267;Rouillac;22;0,074756956;366;-39;126;32;0;0;78034
22268;Ruca;22;0,141133087;504;-5;158;15;0;0;78034
22269;Runan;22;0,081796849;225;-5;74;2;0;0;78034
22271;Saint-Adrien;22;0,10995642;302;0;99;21;0;1;78034
22272;Saint-Agathon;22;0,10995642;1783;1;494;31;2;0;78034
22273;Saint-Alban;22;0,182031512;1577;10;485;34;0;1;78034
22274;Saint-André-des-Eaux;22;0,118337244;237;7;66;13;0;0;78034
22275;Saint-Barnabé;22;0,104592692;1341;66;359;14;0;0;78034
22276;Saint-Bihy;22;0,090848139;201;6;53;3;0;0;78034
22277;Saint-Brandan;22;0,090848139;2240;80;617;56;0;0;78034
22278;Saint-Brieuc;22;1;46089;1277;10097;2254;9;1;78034
22279;Saint-Caradec;22;0,104592692;1138;-5;339;47;0;0;78034
22280;Saint-Carné;22;0,109621187;812;32;238;13;0;0;78034
22281;Saint-Carreuc;22;0,118337244;1225;27;348;17;0;0;78034
22282;Saint-Cast-le-Guildo;22;0,141133087;3190;-173;1125;159;3;10;78034
22283;Saint-Clet;22;0,081796849;787;-20;273;33;0;0;78034
22284;Saint-Connan;22;0,123030506;317;-23;106;31;0;0;78034
22285;Saint-Connec;22;0,124036205;276;1;94;13;0;0;78034
22286;Saint-Denoual;22;0,091853838;353;2;105;10;0;0;78034
22287;Saint-Donan;22;1;1346;79;388;24;0;0;78034
22288;Saint-Etienne-du-Gué-de-l'Isle;22;0,09319477;378;0;112;11;0;0;78034
22289;Saint-Fiacre;22;0,090848139;197;-14;66;17;0;0;78034
22290;Saint-Gelven;22;0,123030506;296;-26;88;23;1;0;78034
22291;Saint-Gildas;22;0,090848139;257;-15;77;29;0;0;78034
22292;Saint-Gilles-du-Mené;22;0,091853838;474;2;154;18;0;0;78034
22293;Saint-Gilles-les-Bois;22;0,081796849;401;0;126;10;0;0;78034
22294;Saint-Gilles-Pligeaux;22;0,123030506;299;-41;115;21;0;0;78034
22295;Saint-Gilles-Vieux-Marché;22;0,124036205;302;-27;99;30;1;0;78034
22296;Saint-Glen;22;0,091853838;555;-7;173;5;0;0;78034
22297;Saint-Gouéno;22;0,091853838;640;-27;213;31;0;0;78034
22298;Saint-Guen;22;0,124036205;461;-21;146;20;0;0;78034
22299;Saint-Hélen;22;0,109621187;1028;0;314;26;0;0;78034
22300;Saint-Hervé;22;0,104592692;397;0;112;20;0;0;78034
22302;Saint-Jacut-de-la-Mer;22;0,141133087;872;-76;296;62;1;2;78034
22303;Saint-Jacut-du-Mené;22;0,091853838;716;2;214;24;0;0;78034
22304;Saint-Jean-Kerdaniel;22;0,108615488;461;-7;108;13;0;0;78034
22305;Saint-Jouan-de-l'Isle;22;0,107945022;345;-13;107;19;0;0;78034
22306;Saint-Judoce;22;0,118337244;443;-2;139;12;0;0;78034
22307;Saint-Julien;22;1;1753;105;487;29;0;0;78034
22308;Saint-Juvat;22;0,118337244;648;-12;203;19;0;0;78034
22309;Saint-Launeuc;22;0,079114985;194;-16;56;15;0;0;78034
22310;Saint-Laurent;22;0,112973517;417;-6;138;9;0;0;78034
